p1.key,p1.hotel_name,p1.city_name,p1.country_code,p1.hotel_address,p1.star_rating,p1.postal_code,p2.key,p2.hotel_name,p2.city_name,p2.country_code,p2.hotel_address,p2.star_rating,p2.postal_code
DD2027481BEF1B5FEC9BB325737A9FAB,Homewood Suites by Hilton SeattleTacoma Airport Tukwila,Seattle (WA),US,6955 Fort Dent Way,3,98188,D4B60729388AC1C3435EE0FCEFBA1EBE,Homewood Suites by Hilton Seattle-Tacoma Airport/Tukwila,Tukwila,US,6955 Fort Dent Way,3,98188
895E487725E049F5D51A955154695920,Comfort Inn Vail Valley,Eagle (CO),US,0285 Market Street,2,81631,7A94707ACEDDE1AA20C5924F4818480F,Comfort Inn Vail Valley/Eagle,Eagle,US,0285 Market Street,2,81631
B3C986A28BCC141C7FEEB25822090D11,Quality Inn,Coralville (IA),US,209 W. 9th St.,2,52241,5233D0385E3F0FF4E983375E54A28DE8,Quality Inn - Coralville,Coralville,US,209 West 9th Street,2,52241
0130F8A7C65D885BEBF91B24CDE85EBF,Quality Inn,Murray (KY),US,1210 N 12th Street,2,42071,1E5ECFD1C32CEED426CB9FF476C65248,Quality Inn Murray,Murray,US,1210 N 12th Street,2,42071
48AB0541793D29021120B926C3C03A1D,Best Western Airport Inn,Monroe (LA),US,1475 Garrett Road,2,71202-3909,3EF79716F8C32DC7209FFCC422D10D1C,Best Western Airport Inn,Monroe,US,1475 Garrett Rd ,3,71202
2805BE1E7C39B22267682AD93BFE2FCD,Ripples on the Bay Resort,Port Vila,VU,"lot 19 narpow point, teouma bay",0,,64D284668D84ED2DD9B6511117B3941C,Ripples on the Bay,Port Vila,VU,"Lot 19, Narpow Point, Teouma Bay.",0,0
9E52879C2EB8BD9399AA646ABFC98DD7,Sofitel Wanda Beijing Hotel,Beijing,CN,93 Jianguo Road Tower C Wanda Plaza,5,100022,76DDA52A6A36CA2E766518B633BA70B7,Sofitel Wanda Beijing,Beijing,CN,"Tower C Wanda Plaza, 93 Jianguo Road",5,100022
789499825AB27B41C8AC146849E32323,Phi Yen Hotel,Da Nang,VN,150 - Duong Dinh Nghe Street,2,,BFA49BA1C55B1792DE16D039142A7B30,Phi Yen Hotel,Con Dao,VN,34 Ton Duc Thang,2,
EE3E731834DB494B9CA1697BA298CF06,Paradise Holidays Guest House,Kochi,IN,"Mulavarickal (H), Mattoor, Kalady",1,683574,197330E32332097FF5A854F40D871CF3,Paradise Homestay,Kāladi,IN,"Mulavarickal (house), Mattoor Kalady Post",1,683574
0E1E959953498752322F391179CFD950,Fiesta Palms 5 Apartment,Byron Bay,AU,5/29 Lawson Street,3.5,2481,AE27EBE76768945488F91A3292C2BD40,Fiesta Palms 5,Byron Bay,AU,5/29 Lawson Street,4,2481
05F283A899372C75F1427F1DAF60C389,Vincci Centrum Hotel,Madrid,ES,"Cedaceros, 4",4,28014,F42FC8F410A1F30B617F57AF2BE71FF5,Vincci Centrum,Madrid,ES,"Cedaceros, 4",4,28014
6D244B3B1B627C31CA05EDE020A871F9,Hotel Kajang,Kuala Lumpur,MY,"No.177, Jalan Mendaling",2,43000,E7913FC0401DDC6CFE1419DB992DE8CD,Hotel Kajang,Kajang,MY,"No.177, Jalan Mendaling",2,43000
9F39906F1160673BA2DABF9F1900A3BF,Petit Palace Plaza Malaga,Malaga,ES,C/ Nicasio Calle 5 (Esquina Con Calle Larios),4,29015,E09A0E54EA7BBEF9987E45352111F433,Petit Palace Plaza Málaga,Málaga,ES,"Nicasio, 3",4,29015
706B44436049D9B27D9C5C3C78FE5DD6,Hotel DSF Grand Plaza,Tuticorin,IN,"379, V. E. Road",3,628002,86A7BAEB7A7F179C1ECC96B60305D814,Hotel DSF Grand Plaza,Tuticorin,IN,379 V.E ROAD,3,628002
33E70BFF0DC38579E6BCD56590A2F8D1,Econo Lodge Grafton,Grafton,AU,37 Fitzroy Street,3,2460,DEE0CF76703B2CA065B37546F32DA4FA,Econo Lodge Grafton,Grafton,AU,37 Fitzroy Street,3,2460
28250E0E167596818D0F77E24F58BBD3,Green Villa,Kandy,LK,"229E,Srimath Cudarattwatta Mawatha,Kandy",1,20000,66085C6E9A4B3A5FF2EBDE81805DCCC5,Green Villa,Kandy,LK,"26/3, Sangamitta Mawatha",0,20000
D24458131F1EB66DDE0CB157AC84BDCB,Island Jewel Inn,Boracay Island,PH,Sitio Angol,2,5608,DF064395BF99B79BFB9DD721E401962B,Island Jewel Inn,Boracay,PH,"Angol, Manoc Manoc, Malay, Aklan",2,5608
9B3D06C2823D8F350C5B19AC96C299C7,Ngu Binh Hotel,Hue,VN,130 Tran Phu Street,2,,D02158DD0D8BFAF2B4DB95265E91155A,Ngu Binh Hue Hotel,Hue,VN,130 Tran Phu,2,
2B9D94857F0ED31B5DCC5AC1EEF86162,Wadduwa Beach Villa,Wadduwa,LK,36/17 Sanath Perera Mawatha,3,,C8388626D237F1C855C19B5FD05C2A0E,Wadduwa Beach Villa,Wadduwa,LK,"36/16 Sanath Perera Mawatha, Thalpitiya South, Wadduwa",0,10718
10B91FA0EA45D94862F9671EF196DD75,Mahattan International Apartment Guangzhou,Guangzhou,CN,"Room313, B1 South Tower, Fortune Apartment, NO.149, Xiwan Road,Liwan Districk",2.5,510160,40745C9A08042F2E1FCAAD6D18E08EF8,Mahattan International Apartment,Guangzhou,CN,"No.313,South Tower B1,Fortune Apartment,No. 149, Xiwan Road",0,510000
DAF8AB94A817BC38FEE88CEFE6F44870,Dhillon Hotel,Hong Kong,HK,"(Reception @ Flat E2-E4, 10/F, Block E) Flat E4, 10/F, Block E, Chung King Mansion, 40 Nathan Road",1,,60CB35A7E78783202EA8A02F6C050B66,Dhillon Hotel,Hong Kong,HK,"Flat E4, 10/F, Block E, Chungking Mansion, 36-44 Nathan Road",1,
67221985066D6FC1094CE1BDF9A49F07,The Independent Suites,Rome,IT,"48, Volturno Street - Check-in at Independent Hotel, 40 Volturno Street",0,185,72FDEB2A83FFAD09D6F622F901E6C45A,The Independent Suites,Rome,IT,Via Volturno 40 (check-in takes place at Hotel Independent in Via Volturno 48),0,185
56F29356ED9D810D654E744122E69C23,7 Days Inn Longyan Zhongshan Road Walking Street Branch,Longyan,CN,"No.21,Middle Luoqiao Road,Xinluo District",2,364031,2CA76951E530CCFABC0441298C6A3B86,7Days Inn Longyan Zhongshan Road Pedestrian,Longyan,CN,21 Luoqiao Zhong Road Xinluo District Longyan,2,364031
62B4900B05DA39D5E45CC2C9FC545113,Golden Bay Hotel Weihai,Weihai,CN,No. 128 Beihuanhai Road,5,264209,6FF76A30FAE9E39332D92E40F62C6EBD,Wei Hai Golden Bay International Hotel,Weihai,CN,No.128 Bei Huan Hai Road,5,264209
1BD4AED03C068F172D47A30C2EC21137,7 Days Inn Wuhan Bao Feng 1st Road,Wuhan,CN,No.328 Bao Feng 1st Road. Jian She Da Dao,2,430034,DA37BBEE31FF4F98B7149A97EBD7C600,7Days Inn Wuhan Baofengyi Road,Wuhan,CN,"No.328 Baofengyi Road, Jianshe Avenue, Qiaokou District",2,430033
209E0E605931F1A2FC4251A9BD1C12D2,WH Hotel & Service Apartment,Yangon,MM,"No.18, Kyaik Khaunt Pagoda Road, Aung Chan Thar Bus Stop, Behind MMHK Gas Station, Thanlyin Township",3,,D81ED2AF36877B590317DAA384D69FFD,WH Hotel & Service Apartment,Thanlyin,MM,"No. 18, Kyaik Khauk Pagoda Road, 100 Ton Rice Mill, Thanlyin",3,11221
F3F394D1B04000B6F83863D8709C4317,Chandra Imperial,Jodhpur,IN,"34, Sardar Club Scheme, Opp Polo Ground, Ratanada",3,342011,39D69CCFA60531204AE30F62C865B7FF,Chandra Imperial,Jodhpur,IN,"34, Sardar Club Scheme, Opp Polo Ground, Ratanada",3,342011
03B702831D58F6FBF691A6BDDC2630D4,Hanting Hotel Beijing Yanqing Gaota Road Branch,Beijing,CN,"No.56, Gaota Rd, Yanqing District,",2,102100,85D170935B1C15488AFCD9EF46AF004B,Hanting Express Beijing Yanqing Gaota Road,Yanqing,CN,"No.56 Gaota Road, Yanqing",2,102100
574FDE16A50A998DC85D0DC177666666,7 Days Inn Nanjing Olympic Sports Center Olympic East Subway Station Branch,Nanjing,CN,No.132 Meng Du Street,2,210019,D8EEA5A1E7AADE60D903256D6788BA97,7Days Inn Nanjing East Olympic Centre Subway Station,Nanjing,CN,"No. 132 Mengdu Street, Jianye District, Nanjing",2,210005
EF9FE38C1F571A1226D71163886644F1,7 Days Inn Taizhou Jiangyan Qintong Old Town Branch,Taizhou (Jiangsu),CN,Fuqian Road,2,225508,16E3DAF4C417F7CB71E968BBBD2580CC,7Days Inn Taizhou Jiangyan Qintong Ancient Town,Taizhou,CN,"East gate of Suguo Supermarket,Fuqian Road,Qintong Ancient Town,Jiangyan District,Taizhou",3,225300
FC70DFA48001B5186481BD7F42A60BDF,Hampton by Hilton Kocaeli,Kocaeli,TR,Ovacik Mh. D 100 Karayolu Uzeri Symbol AVM No 34/1,2.5,,A64206AA6F4E96751519CF45CEBA9F2D,Hampton by Hilton Kocaeli,Kocaeli,TR,Ovacık Mah. D 100 Karayolu Uzerı Symbol AVM No 34/1 ,3,41140
BE815AA9CF8119843F1737C7459941EC,Vista Rooms @ Shanthi Theatre,Coimbatore,IN,"Hotel Vinayak, No - 61, Geetha Hall Rd, Gopalapuram, Coimbatore, Tamil Nadu",3,641018,AECFEEFB239DAD7C3A7F465D36F02E7E,Vista Rooms at Shanthi Theatre,Coimbatore,IN,"No - 61, Geetha Hall Rd, Gopalapur,",0,641018
FBA4032D6E8EBF92AE4D1336AAB67321,GreenTree Inn JiangSu SuQian XiHu Road BaoLong Plaza JinYing Business Hotel,Suqian,CN,"NO.36, Xihu Road, Baolong Square 2nd Building",3,223800,D82B985C88F316C88B1B4455E99EDB06,GreenTree Inn JiangSu SuQian XiHu Road BaoLong Plaza JinYing Business Hotel,Suqian,CN,NO.2 building Baolong Square NO.36 Xihu road,3,223800
CF48D554C8393B25398AA7460401A7D6,Hotel Safin Pati,Pati,ID,Jl. Pangeran Diponegoro No.229,3,59112,FDB9C022F07503B0E8418B26C3FA7EE3,The Safin Hotel Pati,Pati,ID,Jl. Pangeran Diponegoro No. 229,3,59111
BA66FA05ECF1E26255EFF18FF0D98C13,Hotel Shri Sai International,New Delhi and NCR,IN,"7969, Arakashan Road,Paharganj, New Delhi 110055",3,110055,74C86334B03C07874384D35ACBAE02AC,Hotel Shri Sai International,New Delhi,IN,"7969, Arakashan Road, Paharganj, New Delhi-110055 (Near Gurudwara Dera Mohan pur)",2,110055
382680E3279A508BA21C71FE2FE753C6,Green Court Residence Jinqiao Diamond Shanghai,Shanghai,CN,Lane.65 Huangyang Road,4,201206,5A645E521F2F0D8D84CD9FEF14CF9EEF,Green Court Residence Jinqiao Diamond Shanghai,Shanghai,CN,No.65 Huangyang Road,4,200000
AE9C1C14831DE0D403A1C75E83A48C81,Grand Hotel,Haridwar,IN,"Opposite Vishal Mega Mart, Old Ranipur More, Haridwar-249407",2,249407,5AE983035D586E328BE070286B9EC141,Grand Hotel,Haridwār,IN,"Opp. Vishal Mega Mart, Old Ranipur More",2,249407
C2A026D09D188E041463591FAC90879C,1920 Hotel,Siem Reap,KH,"#306, Street No.9",4,,9F06BC61BD3B5783CC49CEB44C826245,1920 Hotel,Siem Reap,KH,"Street #9, Old Market",4,
741265BEC32A106944CB51049A120B26,Nithra Ratree Hotel,Prachinburi,TH,770 Moo 6 Baan Sadoo Suwannasorn Rd. (Sai Kao) Kabin Kabin Buri District Prachin Buri,1.5,25110,2983326BDA6DE21D2EF8E8D493678C0E,Nithra Ratree Hotel,Kabin Buri,TH,"770 Baan Sradu Moo 6, T.Kabin Buri, Prachin Buri",0,25110
E261489AB942429A6600C1C4121AC14D,Hotel Le Richemont,Paris,FR,17 Rue Jean Colly,3,75013,C8EB2597F47434BE268D36B3761B6E1C,Hotel Le Richemont,Paris,FR,17 Rue Jean Colly,3,75013
EAFB53798F7D99F73EC0506ECD221A55,Kingswood Hotel,Maidenhead,GB,"13 Boyn Hill Avenue, Maidenhead",1,SL6 4ET,7FC2F747C29B141D9811E4274A7B2202,Kingswood Hotel,Maidenhead,GB,13 Boyn Hill Avenue,1,SL6 4ET
5D2921AC6F333449E4CC7D6F5FD9939F,The Victoria Hotel,Macau,MO,Estrada do Arco No. 118,3,,B25A383C2100650A9F65875E5491CC25,The Victoria Hotel Macau,Macau,MO,Estrada do Arco No. 118,3,
EA6A84716CB53ED13B22F1068CBCBBE1,Railay Viewpoint Resort,Krabi,TH,"Moo 2, Tambon Ao Nang",3,81000,E980AB211B1D95193A6A84A1CF0AA863,Railay Viewpoint Resort,Railay Beach,TH,"Moo 2 ,Tambon Ao Nang,Ampur Muang, Krabi",3,81000
AAB945CFABE23334172B7389862FB4F8,Hampton Inn Manheim,Manheim (PA),US,2764 Lebanon Road,2.5,17545,F0E8059442039EAA149155BC3338C779,Hampton Inn Manheim,Manheim,US,2764 Lebanon Road,3,17545
4B94D22B2202AB41EDCEA4DB657DFA82,Anchorage Resort Motel,Taupo,NZ,"346 Lake Terrace, Two Mile Bay",4,3330,50F4093490237BD5A9681FC46AC8BF82,Anchorage Resort,Taupo,NZ,346 Lake Terrace,4,3330
B389912D3D0812372F806E81045F327C,Radisson Blu Hotel GRT,Chennai,IN,531 GST Road St. Thomas Mount,5,600 016,265C237EC282FE1BA82A80A506525822,"Radisson Blu Hotel GRT, Chennai",Chennai,IN,"531 GST Road, St. Thomas Mount",5,600016
B9208F1947FF5358176A14877501E811,Best Western PLUS Palm Desert Resort,Palm Desert (CA),US,74695 Highway 111,3,92260-3803,E69E13B00045A46D28973D2EFEF5EB91,BEST WESTERN PLUS Palm Desert Resort,Palm Desert,US,74695 Highway 111,3,92260
C8E0C75E870837AC912E43332AFBC724,Grandsunpia Nara Hotel,Nara,JP,"92-15,Takada-cho,Yamatokoriyama-shi",3,639-1132,366735D7824E0A47AAD3207F86FA85CA,Grand Sunpia Nara,Yamatokoriyama,JP,Takada-cho 92-15,3,6391132
B6F3D162067FEF8477D898E7963860F0,Toyoko Inn Tokyo Nihombashi Zeimusho Mae,Tokyo,JP,"11-5, Nihombashi Tomizawa-cho, Chuo-ku",2.5,103-0006,2A80D18A55C5BBB97A1C9C535ED3CE75,Toyoko Inn Nihombashi Zeimusho-mae,Tokyo,JP,Chuo-ku Nihombashi Tomizawa-cho 11-5,2,103-0006
ADC79D3C8CC5FF3AD0D3860EA8082C85,Comfort Inn,Pickerington (OH),US,1800 Hill Road North,2,43147,FDCF8BC89F97DFD93B47315E6A3722D1,Comfort Inn East Pickerington,Pickerington,US,1800 Hill Road North,3,43147
A5505055D64767F2245C391339D7255B,Doubletree By Hilton Hotel Newcastle International Airport,Newcastle-upon-Tyne,GB,Woolsington,4,NE13 8BZ,3DD3132B0DB88A73DF419E84FA5A2F5C,DoubleTree by Hilton Hotel Newcastle International Airport,Newcastle upon Tyne,GB,Woolsington,4,NE13 8BZ
4DF8B315548C9FA0C34D48914F184F43,Poipet Resort Casino,Ou Chrov,KH,"988F, Group 50, Kbal Spean Village",4,,FA9D24BED5D1C88BC63DFD7F2781DF88,Poipet Resort & Casino,Poipet,KH,"998F, Group 50, Kbal Spean Village, Poipet Commune, Auchav District",4,
683444CFF671E08778D2C9B4D181608C,Oaks Felix Apartments,Brisbane,AU,26 Felix Street,4.5,4000,9CE43B7F6E84B6AE7DAE4E7D62483626,Oaks Felix,Brisbane,AU,26 Felix Street,4.5,4000
F6D9028D62FB70AAD7DEABBE1401E58C,Americas Best Value Inn & Suites-Haltom City/Ft. Worth,Fort Worth (TX),US,5500 Ne Loop 820,2,76117,2D89FFC545F8E50E25DD449DD6EED9D5,Americas Best Value Inn Haltom City Fort Worth,Haltom City,US,5500 Northeast Loop 820,2,76117
ED20A323BDAB73A64C6FD61EBECFC867,Anne Hostel Asakusabashi,Tokyo,JP,"2-21-14 Yanagibashi, Asakusa, Taito-ku",1.5,111-0052,15D79D0BCFA080F08AC0E711BBAFE563,Anne Hostel,Tokyo,JP,Taito-ku Yanagibashi 2-21-14,1,111-0052
170752F8898BD7366E8BE55577F989D2,Hotel Route Inn Toyokawa Inter,Aichi,JP,"2-20, Ueno, Toyokawa-city",3,442-0801,4271E7F15448A3E1AEE16A08C4B3F7C1,Hotel Route-Inn Toyokawa Inter,Toyokawa,JP,Ueno 2-20,3,442-0801
05D5E264DF711371081CB586591E5212,Homewood Suites by Hilton Columbus Polaris,Columbus (OH),US,2045 Polaris Parkway,3,43240,A1BBB2E9A7D49FD22C03D5915C056CDC,Homewood Suites by Hilton Columbus/Polaris,Westerville,US,2045 Polaris Parkway,2,43240
985B53C450C31EB0F6CB944035748DF9,Riad Villa Mouassine,Marrakech,MA,86 Derb Hammam,0,40000,BFB1D9395E955DCAA87A1B95938734D3,Riad Villa Mouassine,Marrakech,MA,86 Derb El Hammam,0,40000
AC450D10E166657EC8F93A1B65CA1B14,White Rose Kuta Resort - Villas & Spa,Bali,ID,Jalan Legian Kuta,4,80361,1A79B49F4029AF527D527BECC49C0C07,"White Rose Kuta Resort, Villas & Spa",Legian,ID,Legian St - Kuta Bali - Indonesia,4,80361
3ED3AA9B27F069C27CFA947CA105603B,Hostal Casa Salvador,Granada,ES,Duende 6,2,18005,FC3A68AE910A64C3C1A7D8EA0C525B9D,Casa Salvador,Granada,ES,"Duende, 6",2,18005
779049835C6497BE92111BA4AA6484E8,Quality Inn & Suites,Anderson (IN),US,1836 East 64th Street,3,46013,9D47471A6737CD02C2260FF2684B2226,Quality Inn & Suites Anderson,Anderson,US,1836 East 64th Street,3,46013
9D05682CA6003F58DDF23A63551AF8B1,Thanh Hong Hotel,Ho Chi Minh City,VN,"64/19 Xuan Dieu Street, 4 Ward, Tan Binh District, HCMC",2,70000,B5C17BB8DFDF4321952A2DA3A8CC651C,Thanh Hong Hotel,Ho Chi Minh City,VN,64/19 Xuan Dieu,2,
8F4D09CF220926ADE728754F14DBFE67,Hotel Residence am Hauptbahnhof,Hamburg,DE,Steindamm 24-26,3,20099,28BDE6C83B6239DBD65137FE015FBF21,Hotel Residence am Hauptbahnhof,Hamburg,DE,Steindamm 24,3,20099
BA0CD791B68BBAF7DAF57BE765165ED2,Surfer Cave Bali Accomodation,Bali,ID,Jl.Blonk Keker 168,2,80361,7B097DC41EB937E88C05FA84A711CA4E,Surfer Cave Bali Accomodation,Jimbaran,ID,Jl.Blonk Keker 168,2,80364
BE22CFC4C86932533C472115A0021BAB,Hampton Inn And Suites Destin,Destin (FL),US,1625 Hwy 98 East,3,32541,76B5F66E650924C8996198E2B498AD61,Hampton Inn & Suites Destin,Destin,US,1625 Highway 98 East,3,32541
8BC72A5CD0AAD901149ADCE6872E27DA,Ibis Koeln Leverkusen,Leverkusen,DE,Lichstrasse 72 51373  LEVERKUSEN,3,51373,A8A5A5346CF3A297093893EAB9BBD7BC,ibis Köln-Leverkusen,Leverkusen,DE,Lichstrasse 72,3,51373
BE8CECF65174DD9B646BFD7DF90905AE,Auris Al Fanar Hotel,Jeddah,SA,"Hira Street, Al Shatea District",3,21441,8FA2D4BB9EC81B45C411BCD0196A0DE3,Auris Al Fanar Hotel,Jeddah,SA,"Heraa street , Al Shatea District",3,21441
BA275159A2C53DF3709398BD8AA7F49B,Chezmoi Handicraft & Homestay,Chiang Rai,TH,"34/2 moo 15 Sankhongnoi Rd., Robwiang, Muang",2,57000,76E172DF3FC572E87FF13A911CC5B237,Chezmoi Handicraft and Homestay,Chiang Rai,TH,34/2 moo 15 Sankhongnoi Robwieng A.Muang,2,57000
2A180075D77F52AC03D0494F220C098B,Conclave Boutique Hotel,New Delhi and NCR,IN,"A-20, Kailash Colony",3,110048,A621ADD90BC44C057329339D55056580,Hotel Conclave Boutique,New Delhi,IN,"A-20, Kailash Colony, Near Kailash Colony Metro Station",3,110048
0DC5DAA36F3C5390B86B31BE0E3BEE9F,Hotel Aurelius,Rome,IT,"Via Aurelia, 458",4,184,93C815429FC1AB15A9295A4F55989AE0,Aurelius Art Gallery Hotel,Rome,IT,Via Aurelia 458,4,165
001DD930FE987DF1ECC250C87FD8D49F,Suites at Jockey Club,Las Vegas (NV),US,3700 S. Las Vegas Blvd,4,89109,B5B724E38F794E5DB053C8A9194F1D44,Suites at Jockey Club,Las Vegas,US,3700 S Las Vegas Blvd,3,89109
60C5180782DF81D1DF8CCAE37B1F123A,Evenia Rossello Hotel,Barcelona,ES,Rossello 191,4,8034,3546BBF4141B9684109C81ACDBBF2148,Evenia Rossello,Barcelona,ES,"Rossello, 191",4,8036
8BEA3498EED7289B94FB6DB1E0B3DFC8,Hotel The Neighbours Magnolia,Amsterdam,NL,Willemsparkweg,3,1071 HB,E05C7BA4E087BEEA9410929698DC41A6,Hotel The Neighbour's Magnolia,Amsterdam,NL,Willemsparkweg 205,3,1071 HB
B30FA98EC0BE22F3013D38B148CCC3A1,Shady Grove Tourist Bungalow,Kandy,LK,"7, Ganthera Mawatha, Watapuluwa",0,,707BF8EB92DAC9ACD86D6A772D38EE92,Shady Grove Tourist Bungalow,Kandy,LK,"7, Ganthera Mawatha, Watapuluwa",0,20000
4903849F5EF00BA1CFA5E33E57F7C1FC,Chiang Mai Royal Creek Resort,Chiang Mai,TH,152/1-11 M.11 T.Numprae A.Hangdong,3,50230,319C336E51033E91E0172C08EE19A963,Chiangmai Royal Creek Hotel,Hang Dong,TH,"152/1-11 Moo 11, Namprae, Chiangmai",3,50230
09867ED9104D4AD7642AD86ABDAC23A5,Country Roads Resort,Kolkata,IN,PO & Village RaghudevpurOpposite Raghudevpur Gram Panchayat OfficeDomjur - Bauria Road,4,711 322,C43E1745E0C4407569767A0B19CFD810,Country Roads,Chengel,IN,"PO & Village Raghudevpur, Opp Raghudevpur Gram Panchayat Office, Domjur Bauria Road",3,711322
62DF9D2898F818D82223B9B8063FA861,Royal Hotel,Vung Tau,VN,36 Quang Trung Street,3,,94C27C6FC62EA5A6BAA27EDC7880F723,Royal Hotel,Ha Long,VN,"144 Tran Quoc Nghien, Hong Ha ward",2,
2F79EAE6BBA935C42739CA653F733427,7 Days Inn Shijiazhuang Liangcun Development District,Shijiazhuang,CN,No.7 Chuangye Road,2,,19687E1010575B03A532D35927F0FECC,7Days Inn Shijiazhuang Liangcun Kaifaqu Chuangye Road,Gaocheng,CN,"No.7 Chuangye Road, Liangcun Development Zone ",2,50200
89D657762F6F27BB0D9ABB7A3A235722,A&O Stuttgart City Hotel,Stuttgart,DE,14/16 Rosensteinstraße,0,70191,E06557F0093AD6AA9ED65365048A2B50,A&O Stuttgart City,Stuttgart,DE,Rosensteinstrasse 14-16,2,70191
0B289BCBDEE5FBC839086E5980FC243F,Kuname Lodge,Kruger National Park,ZA,Karongwe Private Game Reserve,5,,85C2FDAD591F6655F10BA7D340DA1C73,Kuname Lodge,Balule Game Reserve,ZA,"Karongwe Private Game Reserve, R36 Highway",5,1380
F4A441AF264961AAB222BA1B5ABA6FB3,Palanca Guest House,Palawan,PH,24 Don Pedro Street Barangay 3,2,,04E756299C5E850A43C8C3D66808874C,Palanca Guest House,Coron,PH,"24 Don Pedro Street, Barangay Poblacion 3, Palawan",2,5316
B033C614DB86A51C8A75BD8BE12CF1B3,Damai Resort,Orlando (FL),US,Damai Lane,4,32821,02BEEA047BD87D709A7A122412B09096,Damai Resort Orlando,Orlando,US,14590 Damai Lane,4,32821
F21DA0109ECBF081D393D1D24C9EC7B6,The Royal Paradise Resort & Salt Yard,Ajmer,IN,"NH-8 Parbatpura Bypass,New Birla City Water Park,Ajmer",3,305002,90A9709EE63933D246FB3DD4728387FB,The Royal Paradise Resort and Salt Yard,Bīr,IN,"PARBATPURA BY PASS N.H. 8,  NEAR BIRLA CITY WATER PARK, AJMER (RAJASTHAN)",3,305001
BC97AC0E109981D84A52612578243B97,Morgans Boutique Hotel,Sydney,AU,"304 Victoria Street, Darlinghurst",4,,40748E0F3C191E6D6041AD429090D1FF,Morgans Boutique Hotel,Sydney,AU,304 Victoria Street,4,2010
4F6CC6332A20B9038B969DC02D481543,De Vere Theobalds Estate,Cheshunt,GB,Lieutenant Ellis Way,4,EN7 5HW,1517ADC38F7CE4402907C7F5E4382631,De Vere Theobalds Estate,Waltham Cross,GB,Lieutenant Ellis Way,4,EN7 5HW
C73FD686AC55650F85F76A1DD980023A,Kyriad Chambery Centre - Curial,Chambery,FR,371 rue de la Republique,3,73000,23275F3844585A6A9BBB627837278E13,Kyriad Chambéry Centre - Hôtel et Résidence,Chambéry,FR,371 rue de la République,3,73000
9BD839FE149857321685B1E1D8A55CBD,Teal Motor Lodge,Gisborne,NZ,479 Gladstone Road,4,4010,A3D710256014C49886C1DA7B0F1EE504,Teal Motor Lodge,Gisborne,NZ,479 Gladstone Road,4,4010
A3B05233819C12A373ABAB6E2EE264CD,Byron Bay Side Central Motel,Byron Bay,AU,14 Middleton Street,3,2481,4E8A0F18992803DF176BE7C8EE6F23C3,Byron Bay Side Central Motel,Byron Bay,AU,14 Middleton St,3,2481
6125DF330613ED2C3FCF9CA4C63FD6AD,Best Western PLUS St. Charles Inn,New Orleans (LA),US,3636 Saint Charles Avenue,3,70115-4690,9C56F3853FD2FC677FC0382EBAB6D67A,Best Western Plus St. Charles Inn,New Orleans,US,3636 Saint Charles Avenue,3,70115
4E062EC422F253D260E06FD4ADCA0DE2,Lenkerhof Gourmet Spa Resort,Lenk im Simmental,CH,Badstrasse 20,5,3775,69ED4D71A5DBBEF1843FA5B1693050D1,Lenkerhof Gourmet Spa Resort,Lenk,CH,Badstrasse 20,5,3775
92148690A0DADC62E3FA9C5469B3AF77,Shortland Court Motel,Thames,NZ,208 Jellicoe CresS.H. 25,4,3550,1940D88A9C9D57C5CE688EE2B8DB1E9C,Shortland Court Motel,Thames,NZ,"208 Jellicoe Crescent,STATE HIGHWAY 25 ",4,3550
8396B4B621CA158B659CE8377D8D14A6,Pointe Plaza Hotel,New York (NY),US,2 Franklin Avenue,3,11249,1EAFEC7905849C007793584113A4BD0F,Pointe Plaza Hotel,Brooklyn,US,2 Franklin Avenue,3,11249
03D43FDF92B0155912C46D8CEA46A874,Hampton Inn Nanuet - NY Hotel,Nanuet (NY),US,260 West Route 59,2.5,10954,F2A0C113B4F04002A6549BD940C54A95,Hampton Inn Nanuet,Nanuet,US,260 West Route 59,3,10954
FD15414E820917616B6F05CDDA652277,Khaosan Holiday Guesthouse,Bangkok,TH,"132 Khaosan Road, Phanakorn",3,,A81DC89297959F7E897C684FEE42B070,Khaosan Holiday,Bangkok,TH,132 Khaosan Road Pranakorn,3,10200
31981DE171AD78F26B2CD0C7076D5527,Comfort Inn Admiral,Bunbury,AU,56 Spencer Street,3.5,6230,7B8361C74F20CE855D5FF4C8BA83AC96,Comfort Inn Admiral,Bunbury,AU,56 Spencer Street,3.5,6230
7DE943792A4A6007FAADC3611512ED61,The Polish Place,Gold Coast,AU,"333 Main Western Road, North Tamborine",4.5,4272,1221228D5F59EB240B0BB07B17D2E9B2,The Polish Place,North Tamborine,AU,333 Main Western Road,4.5,4272
E62A36C92208B867B628BACEE5B7892B,Hotel Lisboa Tejo,Lisbon,PT,2 Rua Dos Condes De Monsanto,3,1100-159,A528BCA9B3E06F60BA610A7249AB99E5,Hotel Lisboa Tejo,Lisbon,PT,Rua Dos Condes De Monsanto 2,3,1100-159
54CFDC717A5E3BDA00015788559A95FD,Cove Beach Villa,Negombo,LK,"193 Porutota Road, Kochchikade",5,,A876422292BAA2EE91AA2F6E4E76CF07,The Cove,Negombo,LK,"193 Poruthota Road, Kochchikade",5,11500
